hash,evaluator_type,evaluator,score
3beabab67aef1d01f3931edd9df24b1dbfcef619,model,cometkiwi_xxl,0.461644143
3c556b5664c60296d9a4023bf6d6bdb2f16c0e62,model,cometkiwi_xxl,0.647992313
3cbdcf582ef683217e40c284439cf2f27133f025,model,cometkiwi_xxl,0.91762954
3cd2bac553c7e63f5a0735c1fb39a0e27d2a0ca3,model,cometkiwi_xxl,0.954339981
3d60c8f8feca917160d787010bbfeebc28eb493c,model,cometkiwi_xxl,0.257991076
3dce7e14c7575c7328380fe10d8017951475c34e,model,cometkiwi_xxl,0.966978192
3e6631675e700837bc55fa46d80e3e2a100b563c,model,cometkiwi_xxl,0.946388721
3ea64cfbe523de55a74835a3d1b52a3da4eaab41,model,cometkiwi_xxl,0.984296441
3f300b02121b66537e4b3bb286f1515e0e2583ef,model,cometkiwi_xxl,0.980177522
3fc124f455111cfabfe4efd53c094b70445d44db,model,cometkiwi_xxl,0.542713821
409f2a86c6d099210e24616f3cc36af0d7d6258f,model,cometkiwi_xxl,0.473164111
40a02ef708479ff3bc45e44e0648fdaf0de040ae,model,cometkiwi_xxl,0.939920485
40bd0e7275a33375f7b4974d3f5a3d798793b746,model,cometkiwi_xxl,0.970747292
40daad4fb4d1d29364dbd57f8c316c2a60b3abd0,model,cometkiwi_xxl,0.971702754
418f03b62d50bd11e374c13d7a187a593302d8e3,model,cometkiwi_xxl,0.741488576
41f1856032999b9febf9bd4cac37294d162f2ac9,model,cometkiwi_xxl,0.938834429
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,model,cometkiwi_xxl,0.581114709
42b2b494aa4eddb4f9cf1dccfe872a2071d61957,model,cometkiwi_xxl,0.752698481
42e6ff768062c19525334c8b2afedd18358802b0,model,cometkiwi_xxl,0.845072329
45489be87419c5cee7973f6546c9e3941a6ae6ae,model,cometkiwi_xxl,0.949719727
456e4668eed55444340674157fb259cc4fbcc1cf,model,cometkiwi_xxl,0.242528141
45cee2dfbf73b6b98d8e8ad82b1cf5fe6ba1cc93,model,cometkiwi_xxl,0.981452703
46173ca6c5c3b099d26b548b42fcb6ade10ae09e,model,cometkiwi_xxl,0.79954505
461f5851e021d9bdfb40a7a6ea7c7d2e8c73866f,model,cometkiwi_xxl,0.939298689
467e5d44de17d7763b64d0d2e2e92b364417c433,model,cometkiwi_xxl,0.964183033
46ce62ff3412bd42c5716f561a9f6002f4555041,model,cometkiwi_xxl,0.61564368
4773e1ba7746bccde9e600ac3abb715ab61868ac,model,cometkiwi_xxl,0.722968042
4796a109e8a51aaeafb3d47785f6f9349d9910ef,model,cometkiwi_xxl,0.40837729
481ab944a05bbc7733817885d7501eae1cd56b7d,model,cometkiwi_xxl,0.723078847
4825536698b944be7ba6c68452f8512ddd6690b7,model,cometkiwi_xxl,0.569450557
482de8da34b4dae89174f010f38ee7b3c3642645,model,cometkiwi_xxl,0.884710968
484fafebc0eed98dcc4c673caa2186a05a72854c,model,cometkiwi_xxl,0.724357128
48570132c8ddb3ac3b622279671d65ea2d9d6b5c,model,cometkiwi_xxl,0.721045375
4885067ac2f066cfa990fb117b64e2b355ebc126,model,cometkiwi_xxl,0.075644352
48dadebe5e23ed35da35419dd713243b649f4777,model,cometkiwi_xxl,0.652068496
493cbfe46e6a45f74bd008c444775736f32f73ba,model,cometkiwi_xxl,0.880138397
4947d3d498ed5765c61ca92ffb9913b262024eaf,model,cometkiwi_xxl,0.904001951
4967f321a1d0f3e70d2f69858ddfd3ecc18793de,model,cometkiwi_xxl,0.93858403
496a797dee79164d5c5f3d3c775d80b8baf055ca,model,cometkiwi_xxl,0.012250295
49a8cf3160b231cfbaee06f7c2467b3e819ddcd0,model,cometkiwi_xxl,0.049419235
4a5d896ece18de4ef4bba5df48ced5ad9afcc48a,model,cometkiwi_xxl,0.115928106
4b0c4e91ae833a6480a6bc86152c27265ec2befe,model,cometkiwi_xxl,0.949705064
4b4f6f99fbb9b990af7554e2c7a7cd75e646bc92,model,cometkiwi_xxl,0.687485993
4b83d51e743734641207228b650579a69588ff7e,model,cometkiwi_xxl,0.908792496
4d9eb93aa149a88da90f6cb9a17802827702ec07,model,cometkiwi_xxl,0.363197535
4f4de3f855740a74df2ac944967e9f7d6a47c874,model,cometkiwi_xxl,0.837546527
4f7a4d7429bc6bd6912128eb52a392b915701e79,model,cometkiwi_xxl,0.787208021
4fd807b6360addbb4ce55cdf773a0dfd10aee829,model,cometkiwi_xxl,0.920973957
4fde45543cf5852c810f649ada7ed3ceda6f86f7,model,cometkiwi_xxl,0.841066837
4feb51273ee0b31101848b5b60cd0925504f8b2b,model,cometkiwi_xxl,0.283073932
4ff080df6db87d5f67c65b8d235dd665c7d618eb,model,cometkiwi_xxl,0.981771886
505c9a01450dec3b6035bdbd4e70b1c2f779480f,model,cometkiwi_xxl,0.806943059
50e22042ea676a4ed7f8bbad8f871e8be6d490e0,model,cometkiwi_xxl,0.246135041
51df3b4fab40b799a9c752b3986e239e36d37d68,model,cometkiwi_xxl,0.967458189
524eda58d4acaa66c5c406a5e4b03a180f795b79,model,cometkiwi_xxl,0.982854426
52744b81b0de7b9bcb641c126f4e588ae21f5b77,model,cometkiwi_xxl,0.9106282
52755fa969d14c9da462da7a4ab72aeddf76677b,model,cometkiwi_xxl,0.984527409
540879588e27ef1210a76a6fe68cfd3b71562376,model,cometkiwi_xxl,0.35771656
54359003d63c21718a1bb2cdffd612ed5a36665b,model,cometkiwi_xxl,0.934330404
54e535bfc9b712db9ddde27e91d4b3df6301f958,model,cometkiwi_xxl,0.952914894
552c8256981a68859261b897beba8967ba801956,model,cometkiwi_xxl,0.961338758
5530ecaa590332062e60c111c32ef1a2b58f19ce,model,cometkiwi_xxl,0.79454881
57a6d6dec8df8c877accb47a466287af33cc45d0,model,cometkiwi_xxl,0.986135662
57a8c4813084fe9fd5bb8f4a133ff67e4e3c333f,model,cometkiwi_xxl,0.76280117
5884b921b6045758e688dd8a4503bb7dedc6ced2,model,cometkiwi_xxl,0.928009689
5912721c0e8016a4306b8cf9097e1a0949e0ba72,model,cometkiwi_xxl,0.9660272
596aa72ed7f02be1f079a612aa51a71e00a345cc,model,cometkiwi_xxl,0.993625343
5973d5f07ab3995e36b54659fc111e4899d2daee,model,cometkiwi_xxl,0.617446899
59e4b34d48b33165d1f0f310a5386cdb1c780a16,model,cometkiwi_xxl,0.775610387
59e9d3c51b9f01bd82a8606d833151f5d280b1cd,model,cometkiwi_xxl,0.916325748
59ef7fed61892f3648e22a2f1367adb42232fcbf,model,cometkiwi_xxl,0.992181718
59f8c61bda6261f7b1aa80d9d0229df7df1c2186,model,cometkiwi_xxl,0.002007206
5a216c9a2e97c03d914aa46f0c991f71670e4994,model,cometkiwi_xxl,0.590501547
5a3710f12b77ffbf1b4b456d0d65dcf92ee80c7b,model,cometkiwi_xxl,0.865714729
5a410f62cf45825abe4d5b1916fce0c9f52a4fc2,model,cometkiwi_xxl,0.915223897
5a622df002584594ebe07f5f51135319f9abd314,model,cometkiwi_xxl,0.150139615
5a8f3e7918c18794699b1e70a8178a4c13b7e989,model,cometkiwi_xxl,0.933745682
5a97bd5f8c4aefe23e817891de768c7ede94729b,model,cometkiwi_xxl,0.965449452
5b69ba988b4260adf1f70454a43cda4d62249f26,model,cometkiwi_xxl,0.869794726
5bd18b45a4f7344f74342d7042d90f2d9b5e3318,model,cometkiwi_xxl,0.524074614
5bd1bbeebda925d86e6d5dcb466eb634d4671b4a,model,cometkiwi_xxl,0.955715954
5bda658268f064d07092af410c7d704295d4eb44,model,cometkiwi_xxl,0.417335689
5bf7d84c816b60b078f60257756861ec6fced931,model,cometkiwi_xxl,0.699121833
5c006b0ffbeeabbf6b3ed05cc7df5ca5d1bfd2d4,model,cometkiwi_xxl,0.98000443
5ca7d264065f2382a7566d45c563d917b5f64119,model,cometkiwi_xxl,0.926350892
5dfb39c732324e56e7fc9a8021372b436457993c,model,cometkiwi_xxl,0.957214296
5f4f7a72ff19350fda913b65aec3ab1024f39915,model,cometkiwi_xxl,0.835822403
5f6ba84fda45b37c463868fcd15b0e1ecea468d1,model,cometkiwi_xxl,0.933216274
5fed58786510ad0682b40692d488475832666b77,model,cometkiwi_xxl,0.939077497
600895147473f1c069d71f01cdd43dc7bfd5e6a1,model,cometkiwi_xxl,0.967368186
60cabe417660a4ecbc23c4bdd05fa708c774c9ff,model,cometkiwi_xxl,0.958595335
614885e3c2594757ae2ed13ddb2811a365f58ea6,model,cometkiwi_xxl,0.755782545
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,model,cometkiwi_xxl,0.973931372
6190e519c3cc31ce568b6226cb8f5ec710fc6a75,model,cometkiwi_xxl,0.989979804
61e994abe0fa4be25267edf541b83f28f6c28c02,model,cometkiwi_xxl,0.767748713
624d25fb41f9cf4b55d04c8eb436377c3a45ce6b,model,cometkiwi_xxl,0.776154697
625860f5cec49b1291e769ce25ce945a459658dd,model,cometkiwi_xxl,0.980584443
6265e84b04bcdd0e191208e0a16324d51b19d44e,model,cometkiwi_xxl,0.929622412
627af4005c08984c5b415d1bbedbe7ab0b698a92,model,cometkiwi_xxl,0.88228935
627af443c5ade76c682f9363c7499cf370207476,model,cometkiwi_xxl,0.97884959
62d10eef6d9f72c630b79b011433419831198813,model,cometkiwi_xxl,0.942572415
62f76021b76144777ae88c378fba40313c0f161d,model,cometkiwi_xxl,0.577729642
634eced402d1526420b8d937a7d8079d2ea07b0f,model,cometkiwi_xxl,0.763600945
635dfcd33fff0c96f473dc83aa88a2e52f901800,model,cometkiwi_xxl,0.121751577
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,model,cometkiwi_xxl,0.697301924
63ce72833447e73846044f9af3b0101914ef66d9,model,cometkiwi_xxl,0.888116837
63e14c466cabbaeda76b9d297b79a2c8aa606d4b,model,cometkiwi_xxl,0.946456671
6443d2eb4e2a5bf8fdd02ebd347f9ef9ef454852,model,cometkiwi_xxl,0.728179634
648a460dce478d3e2ef0ea59424e3e31dee4bbe5,model,cometkiwi_xxl,0.621627986
64fef683ead61f8abb2fea03183942b00b1b5981,model,cometkiwi_xxl,0.780470908
66017b23a574099ddad764fe7dfb1d1f758697c9,model,cometkiwi_xxl,0.632893503
66321b63b2e2eb79c91488697f05647dea7389f2,model,cometkiwi_xxl,0.951480329
667cf1052c8d71355a7e5ccaa16b5d3765a74c0b,model,cometkiwi_xxl,0.963525951
6681e076a045194d31d4b0ec3ff9bb5d0952bc5c,model,cometkiwi_xxl,0.962715447
668b6c00d39f2f3ff61628316f2270f473ac214c,model,cometkiwi_xxl,0.7249493
66b6ada4122e3030f8d14409eed4a15d7f6abef1,model,cometkiwi_xxl,0.874964654
6732d65ee083db463495f5002f1e2ed6816d401e,model,cometkiwi_xxl,0.222922727
677c09fd1cb5e165b4554158fbce27c9fc7e5692,model,cometkiwi_xxl,0.987181365
67d5029946343113c464a53c894592441395c592,model,cometkiwi_xxl,0.956310153
6807a3f03af28e8ed7dee4318280409f4b421aae,model,cometkiwi_xxl,0.050914057
687dfa8d5f02ab11cae0df93145618ef6da711cf,model,cometkiwi_xxl,0.762849033
68f16001979b161e4143c38bccfa02c80cba9b41,model,cometkiwi_xxl,0.847237647
691e22a596f631751240365c7b490de6a00e9ecb,model,cometkiwi_xxl,0.936443388
69f066d936be63ab45b8386b65f33ceb6363684d,model,cometkiwi_xxl,0.963908434
6aedc5f06f19df8c689befc6f52c8b4d9b037978,model,cometkiwi_xxl,0.805660069
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,model,cometkiwi_xxl,0.919139206
6b38335a2be98bdf7543fdfe6de5c7d9592d235a,model,cometkiwi_xxl,0.609996259
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,model,cometkiwi_xxl,0.986751974
6bdf17a7a51de0cedba57bde46ecd6260e23d670,model,cometkiwi_xxl,0.76380986
6c003c37a4cf1198c0e4d418a43b3c9ed9deb849,model,cometkiwi_xxl,0.916101635
6c8f578e95d5f43c4f33875eab9d5093ad040693,model,cometkiwi_xxl,0.660583496
6ce0aaefa81a6268c2f528bd1799c26cc32b65b6,model,cometkiwi_xxl,0.937977493
6cfd852a2b2ad49df219ab4e1f291e072b9b5e19,model,cometkiwi_xxl,0.646227717
6d57b5d755d5d60b6e775a8a7bb8b9c69973181d,model,cometkiwi_xxl,0.981411278
6d999b0f65e5187f50c6f0b042cc0e21048c6834,model,cometkiwi_xxl,0.850028992
6dd5a74f64c233a27631332474690437d6bc376b,model,cometkiwi_xxl,0.608650267
6e1cd320f7b92c117c658a182f78c8786758af9e,model,cometkiwi_xxl,0.959244788
6e83fa175403daa642bf94db05c7fce5adbc63b3,model,cometkiwi_xxl,0.499572039
6ee9083ba928af5973cc227488d5197bdb316776,model,cometkiwi_xxl,0.884918213
6faed76ad73112b3c1e977ac3963de31759414c1,model,cometkiwi_xxl,0.963879466
7021b5bdb3906e2b71eb69f69fc3f8c013f2ca23,model,cometkiwi_xxl,0.406778276
70574301b4de22f990c04ff68a396b115330d257,model,cometkiwi_xxl,0.10231293
706d25f785135993dc3daa10b9138ed7a9b1f485,model,cometkiwi_xxl,0.782348454
70ec01d158700aa2927ad5f850889859c626410e,model,cometkiwi_xxl,0.590105355
715370cf743261d8ea19cee5296bf13ca28a47d4,model,cometkiwi_xxl,0.941919148
717e20d92fcbc0e7a400c76aa571ffbff23c7890,model,cometkiwi_xxl,0.949011505
7193ee33487b0bdc8a9cf5418dc184ef10c01505,model,cometkiwi_xxl,0.503833652
72464269d274f3c94553180494f04424aff5f6e8,model,cometkiwi_xxl,0.421841532
72b09adea2dbd65a3d99dfa431c034c14180156c,model,cometkiwi_xxl,0.915046573
7306af179b5d7b27dcea44fe5a1e9e7ce9a8e293,model,cometkiwi_xxl,0.183158308
73092c2e504c33393335ee01bfc42184765d0127,model,cometkiwi_xxl,0.073057361
73139f821cf76aa99088ae158e553b21b4ee9294,model,cometkiwi_xxl,0.952658951
7366cdda827c3c4287f12f84a8be673f638bf0ad,model,cometkiwi_xxl,0.33626774
7376e654bd15452119a191573d7993c691f722fe,model,cometkiwi_xxl,0.970724881
73920e096c5cd1cb8f72df3b044834b4d4e01c60,model,cometkiwi_xxl,0.910909593
73dd7fa8e40ea55ee181d1688566f49c95977999,model,cometkiwi_xxl,0.05218751
740813a7ec6c2c013d7fc310087710b430b7cef3,model,cometkiwi_xxl,0.913804591
7484b50767d5c76573aea11204382a0e56794f3b,model,cometkiwi_xxl,0.956288457
74af4d1a59e6b86e2ff912c49ab0e277ef16c1aa,model,cometkiwi_xxl,0.969179094
74ca3fa88f968d07c8a0ba8e1cdad0bb87ca2a76,model,cometkiwi_xxl,0.980220556
74f60d919990a51a48b0b06c9705218c18d243f3,model,cometkiwi_xxl,0.962308764
757d25c3fbf701c83ba11ef17aea33165a8a14ec,model,cometkiwi_xxl,0.982572854
759d1a60fe07bfe8399ad84f1eaa7dcdde9f96e9,model,cometkiwi_xxl,0.972086191
75f52bc727df25d8f6d140188e51d5355aa9d146,model,cometkiwi_xxl,0.954838812
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,model,cometkiwi_xxl,0.868265271
76af39b0e2956dd2e0e3abe9bed5c8d598f96bc4,model,cometkiwi_xxl,0.76172632
76c76bb280987469d38fceee3fc9a5f775df8d7e,model,cometkiwi_xxl,0.63536644
76da88fa9eebbee40b0b6dd3e35caccde914caa0,model,cometkiwi_xxl,0.946876824
772bf159801b6e593efc34f0bd942f06598531d3,model,cometkiwi_xxl,0.860756338
77b3f250ca0b226f7fe5830a56a5896336501073,model,cometkiwi_xxl,0.956294954
77db35356118ed694bea7ea6f88f5b3906794a41,model,cometkiwi_xxl,0.62778455
77ed6564217f1668b8a9e66ad5d4f1da0adc3084,model,cometkiwi_xxl,0.899306715
786b59baccb25433ab104ebed3b6591deaf58d45,model,cometkiwi_xxl,0.957544386
78c26754943a165217dc03b8d60dd35ef25aaf31,model,cometkiwi_xxl,0.96576041
79050668ea67e5002f3981ab670c7daa3a0fad94,model,cometkiwi_xxl,0.41791603
7984573af8ba53b59e14e25b06bc3f1bffd601bc,model,cometkiwi_xxl,0.937745512
79a11817f8d4a98307e0824c80868ace5865b093,model,cometkiwi_xxl,0.36281988
7acab7af1924573bdb069d1313f75643a2b38059,model,cometkiwi_xxl,0.871030748
7acbf2fa270e2974b849b7443db161f187d81c94,model,cometkiwi_xxl,0.568149388
7b1b1199d9074b93f3a94be770f42cec03ca106c,model,cometkiwi_xxl,0.946270287
7b1dbe275c4a2c6f6e5e766d0415154d0bd2f9f2,model,cometkiwi_xxl,0.759748042
7bb2718a0fab197e0a2ef683016e7d168d2d9bf7,model,cometkiwi_xxl,0.70003891
7be27a850e3aae8e5b2c659cfe94f320c47a8913,model,cometkiwi_xxl,0.981405079
7c0612043467eaad9def4b31caf02851aadfe9a5,model,cometkiwi_xxl,0.94326061
7cadf4089358465625975004263aee218b5ef87e,model,cometkiwi_xxl,0.911944985
7cb8d092815d8cbfc8eb573959f17706eccbf795,model,cometkiwi_xxl,0.978651643
7cdeac426487a3667b732e97fc22928c93bad643,model,cometkiwi_xxl,0.788536727
7d1085dfc45ee68b3831119abded38d6b25b7bfa,model,cometkiwi_xxl,0.974605024
7d19a7d1f51c00862d47e84405e842a4282e9a5f,model,cometkiwi_xxl,0.950561464
7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,model,cometkiwi_xxl,0.977445781
7d9408dfccf044b80481097acdd09bd7790ff82e,model,cometkiwi_xxl,0.970629573
7d99d74253cb89ed8d78affc67e0814c1b7eb210,model,cometkiwi_xxl,0.823812604
7dd00501cf7148fc5a77efe8f7dd4da42d729d1c,model,cometkiwi_xxl,0.980423212
7e2a4ff9d24e0ed97bbdaeb8d000303ade385822,model,cometkiwi_xxl,0.889780343
7e848591ddbdc6322625455ee55321ad246edf8c,model,cometkiwi_xxl,0.954323649
7ea18bbb2442c0e07a63c7955d2225700e55bff4,model,cometkiwi_xxl,0.497707665
7f1455fbc789153c3eb6d33eac5680fe635973e9,model,cometkiwi_xxl,0.140137494
7f2cbe9e70848b20a30e7fec876d676c95139aec,model,cometkiwi_xxl,0.556030631
7fcd97b629e37c71ede8ac523d4652dba5e18c13,model,cometkiwi_xxl,0.237375915
802afa81d4a2159f3a2350484efc329b8878c68d,model,cometkiwi_xxl,0.828801274
8095468049f052f02c66e2c6fea4fa88fd95c99f,model,cometkiwi_xxl,0.784703314
809b3caf29857829ef87f6162b20b95888c8934d,model,cometkiwi_xxl,0.843043983
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,model,cometkiwi_xxl,0.944169641
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,model,cometkiwi_xxl,0.93124336
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,model,cometkiwi_xxl,0.728996933
817493942a7e083a1fc2e76b96596bb90a4ac586,model,cometkiwi_xxl,0.927797973
81c58f46e907b6b04fa92607d09e5df331251203,model,cometkiwi_xxl,0.785043418
81dc4934426641725fb1b1121b6cffe9a17f7c37,model,cometkiwi_xxl,0.756251633
81de55bd590f467b90074bd2aa7649af69d94c64,model,cometkiwi_xxl,0.934072673
820d4d36c296e174b9cf212f18d2058b6019b4c8,model,cometkiwi_xxl,0.078496464
82bac8ec02fdb015b7b3c833de198051b5d06608,model,cometkiwi_xxl,0.932756841
82d6235fac22f9f16c833d75201d46a4336b1ec8,model,cometkiwi_xxl,0.973348618
839dd8d0a834ba7c493f07cd9b432241588589a0,model,cometkiwi_xxl,0.606018484
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,model,cometkiwi_xxl,0.1201718
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,model,cometkiwi_xxl,0.983413577
8420ea670f16c1ae9f06766c1098dc5dfdaca16d,model,cometkiwi_xxl,0.921440542
844b89fef440970044adff493188225401199b0f,model,cometkiwi_xxl,0.948824942
847d7d0b13b47a8152f4025bf6c94134a4ab7f41,model,cometkiwi_xxl,0.499643385
84c8ea6984c09539e31c7599467956c85563c664,model,cometkiwi_xxl,0.101490818
84f372c80cf02b332895d7ac8d403b6b109340bf,model,cometkiwi_xxl,0.939913273
850f1096ba33bc861164313bf10b9c8d2d6083ed,model,cometkiwi_xxl,0.967092335
866a4169a36469bd141957d100eb9d6066fab43a,model,cometkiwi_xxl,0.80719018
8694aabe9a1aa232e06032cae723f84492b5c7c0,model,cometkiwi_xxl,0.609171271
86a494e92fcd802d0aa2d9f694bd61ede741a6fe,model,cometkiwi_xxl,0.269203246
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,model,cometkiwi_xxl,0.114868
86cef2d2351d2b4f3ef855ea8fa932677a6c24c8,model,cometkiwi_xxl,0.806009769
870511221a136dd6798b977b841c406693b527bb,model,cometkiwi_xxl,0.997642875
87322fc4317d1d57eb4b367f785d14b731262e0d,model,cometkiwi_xxl,0.970829904
879a417739f6bbdf6a6dc4103bbf2dee1c3a6df4,model,cometkiwi_xxl,0.720049918
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,model,cometkiwi_xxl,0.052402325
87e3f4b7e87ba2c03a6c3b96da49fd1b433f52b7,model,cometkiwi_xxl,0.936258137
89a86aab9a0d10df326a8e96f353e5878e76d654,model,cometkiwi_xxl,0.964063108
89ac42a7fe4439a1e1f67760708f3e94f03574dd,model,cometkiwi_xxl,0.974359572
89c4a122a8376801acefcbfbff8bc9d8840f1e16,model,cometkiwi_xxl,0.475275457
8a00ce7b4498d8ab675a5aac3df18a98329e486e,model,cometkiwi_xxl,0.521106899
8af86ee0a6a71ac2404422668bb2e0c7144e8f25,model,cometkiwi_xxl,0.980551541
8afc94ec777297fb135510ead03875f1620cd154,model,cometkiwi_xxl,0.949952483
8b383df9f61ef668700db1946986fd9b7e26d334,model,cometkiwi_xxl,0.078715406
8b70545642cdaf045d34aba9eb1b427d244be8cb,model,cometkiwi_xxl,0.040820193
8b728017fb2cd21ead1187aa79feb03c2fc42b91,model,cometkiwi_xxl,0.381549805
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,model,cometkiwi_xxl,0.183067396
8c0b2bdd79e8ffa37e9465d247cc653ea502ba0b,model,cometkiwi_xxl,0.984165549
8c681f138869666c01a9c149764f0dc381a5917c,model,cometkiwi_xxl,0.809447587
8cdae10537878476fbe2b84ea51526a7a87a5762,model,cometkiwi_xxl,0.838101208
8d7a815fa6e50f38151eb57f6524c99ca7d2f9fb,model,cometkiwi_xxl,0.869441926
8d96bc4a573d9f8a43b44b650fb63e022d0a5329,model,cometkiwi_xxl,0.054137956
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,model,cometkiwi_xxl,0.778866589
8db50efe8062e579537c5235524b17d60026a407,model,cometkiwi_xxl,0.841566026
8e2eb37e7a08b7446fe58d7c2a152397ee4c6769,model,cometkiwi_xxl,0.940470576
8e593973388399639eabb0c34b1556b54a26e47a,model,cometkiwi_xxl,0.622588396
8e8fd49a9734804f4334ecd15ba615eb6f317bf3,model,cometkiwi_xxl,0.96060735
8f15a19f19cb1bcaef07f89c03af33d032a9cfcc,model,cometkiwi_xxl,0.85348475
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,model,cometkiwi_xxl,0.829799116
908aaaa922054ede9e07056680346998ae0929c6,model,cometkiwi_xxl,0.212768346
90f24c1c91e46787ba109caed736cfedb293e45c,model,cometkiwi_xxl,0.98544085
911f2f825a93e3d27aa26368ad87eb6f54dbcf69,model,cometkiwi_xxl,0.870321512
91690e37cac6efa7052d9445c964f6bc30f5d5ba,model,cometkiwi_xxl,0.97990483
91836b79076bfdad7e6629ed21b275a3fa5cd30d,model,cometkiwi_xxl,0.846274972
9237841c3325714d47158c045c9773e538fd988b,model,cometkiwi_xxl,0.817715347
92a6a1086db5b6839414653ca40d11353663cf6d,model,cometkiwi_xxl,0.975346625
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,model,cometkiwi_xxl,0.40671894
9306d668079f4202c71221b741e004df6f2e444e,model,cometkiwi_xxl,0.136458784
9323c63e5368ba99fd44a58845fb914be492153f,model,cometkiwi_xxl,0.603463769
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,model,cometkiwi_xxl,0.956370056
940ca96d210e50163d7f110b79c45e5c78961eff,model,cometkiwi_xxl,0.899523973
948e53aa5d684810ea565fcf5e6cddcc1116e944,model,cometkiwi_xxl,0.813438654
94cc72dce14026172816ba199a63b338a7ab48f2,model,cometkiwi_xxl,0.905465007
951938ef77dad27019a6f54b7ee55b166a35e573,model,cometkiwi_xxl,0.811939716
95c857436753bae3882f6f7e6f5a99ce0016c7d1,model,cometkiwi_xxl,0.504890263
95f97c38fffc95d8a7fb9eda04fa8548b750d1c8,model,cometkiwi_xxl,0.468549818
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,model,cometkiwi_xxl,0.727790534
960d1593ec061fe57d84db73f882d00e51fa155e,model,cometkiwi_xxl,0.97189635
96173a3da68bda36f8f1009994a4e7c2f269ef20,model,cometkiwi_xxl,0.910206378
96d95c1e2af4c3568cffdc310e5e93c37d697300,model,cometkiwi_xxl,0.759049654
970b0b2d794e9642252c562ccaa6c4029fa64155,model,cometkiwi_xxl,0.80288285
9723236419333e680a0501e146d84d76f69970fb,model,cometkiwi_xxl,0.827706099
973f0b561bc13214f7932fd128eb234669d3fd49,model,cometkiwi_xxl,0.361192197
974caa22e2c86ad8ba5073a3d0530e1f870ab09f,model,cometkiwi_xxl,0.986438811
974e365b20b72ee7f0e6c6cd1f69a6fc4891e65e,model,cometkiwi_xxl,0.872262776
97b3127fac5bbd209a6b0cf1697d59c4ec72cc26,model,cometkiwi_xxl,0.957612574
9800c67c4d73bb9ca75d8d54e75154e9359fdb2a,model,cometkiwi_xxl,0.807699621
98577d9ca460fc3775ded2cbbcf239d4226027f9,model,cometkiwi_xxl,0.979141057
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,model,cometkiwi_xxl,0.856547236
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,model,cometkiwi_xxl,0.554287851
98f47229fe5b353fa4e4db73bb2d97d63546018f,model,cometkiwi_xxl,0.966808915
98f9f26757059772327c22c57e6a61dd635ffe36,model,cometkiwi_xxl,0.640342534
9947f32bf93c2faa909930f1f47c7572c2a9ba44,model,cometkiwi_xxl,0.814705312
9960a58f1665446ea2076633c13faf298bd4d043,model,cometkiwi_xxl,0.95217824
9982acf081bb0e92cef530eef662145da0ff5969,model,cometkiwi_xxl,0.204638779
99e3bd69c4f074cb5f1245ebb33024a42b983484,model,cometkiwi_xxl,0.737940967
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,model,cometkiwi_xxl,0.315411717
9a4ce16b8d1e962f94e2a8945b6d773bd6b59d6d,model,cometkiwi_xxl,0.990649283
9a88fb66675988d4e3e53f5c4d560b406be16adc,model,cometkiwi_xxl,0.173804253
9b1300bf13adbf74106d550ced043f7c559984dc,model,cometkiwi_xxl,0.070525974
9b6ac8e19de5dac834b702afefc3e7c973e391a9,model,cometkiwi_xxl,0.879569471
9c614fe01ff0021d39492317cbbea8dd581a3b16,model,cometkiwi_xxl,0.969780982
9ccc67e37a2df75b8227904c2d88832b44550399,model,cometkiwi_xxl,0.956522882
9d343d6719b4124d3f760a4a3a879357439ff0fb,model,cometkiwi_xxl,0.110057496
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,model,cometkiwi_xxl,0.729262292
9dd983d834b37190ba0a8e993e1290b0e1351045,model,cometkiwi_xxl,0.77992779
9dec0a71790ff51afb5e71647e837d72da3fefe1,model,cometkiwi_xxl,0.971853256
9df764508baadee51374d408011836430453b867,model,cometkiwi_xxl,0.842156589
9f5b41bb78f3cfe47deaa8b2e0644b1ce9abe91a,model,cometkiwi_xxl,0.930157483
